Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Binance Coin,BNB,2017-10-19,1.3536100387573242,1.2491799592971802,1.3286800384521484,1.2846100330352783,1791220.0,128461000.0
Binance Coin,BNB,2017-10-20,1.3728100061416626,1.2192699909210205,1.2832599878311155,1.241919994354248,1703230.0,122967466.88
Binance Coin,BNB,2017-10-21,1.2693500518798828,1.170259952545166,1.2373499870300293,1.2540500164031982,1331640.0,124168506.7
Binance Coin,BNB,2017-10-22,1.2994500398635864,1.1834700107574463,1.2553000450134275,1.213770031929016,1631220.0,120180222.78
Binance Coin,BNB,2017-10-23,1.2781000137329102,1.0960500240325928,1.2313599586486816,1.1837300062179563,2355560.0,117205842.22
Binance Coin,BNB,2017-10-24,1.3790600299835205,1.1362799406051636,1.176929950714111,1.2484300136566162,4833390.0,123612048.02
Binance Coin,BNB,2017-10-25,1.269269943237305,1.1714799404144287,1.2434099912643433,1.2527799606323242,2288360.0,124042758.92
Binance Coin,BNB,2017-10-26,1.2609699964523315,1.0981600284576416,1.2609699964523315,1.2086000442504885,2400010.0,119668320.4
Binance Coin,BNB,2017-10-27,1.217280030250549,1.1071100234985352,1.2087500095367432,1.174180030822754,2067650.0,116260258.52
Binance Coin,BNB,2017-10-28,1.2042900323867798,1.1398099660873413,1.1809200048446655,1.1525700092315674,1495260.0,114120565.98
Binance Coin,BNB,2017-10-29,1.2607300281524658,1.1588499546051023,1.1783699989318848,1.241230010986328,1969690.0,122899147.22
Binance Coin,BNB,2017-10-30,1.358590006828308,1.20346999168396,1.2333600521087646,1.3122700452804563,2437230.0,129933101.78
Binance Coin,BNB,2017-10-31,1.4103800058364868,1.2711399793624878,1.3359500169754028,1.3128900527954102,3397150.0,129994490.46
Binance Coin,BNB,2017-11-01,1.3351600170135498,1.2180500030517578,1.3351600170135498,1.2615400552749634,2118920.0,124910121.56
Binance Coin,BNB,2017-11-02,1.372439980506897,1.1956199407577517,1.2602499723434448,1.299630045890808,3550520.0,128681564.82
Binance Coin,BNB,2017-11-03,1.480370044708252,1.2945599555969238,1.2945599555969238,1.459220051765442,3201070.0,144483209.08
Binance Coin,BNB,2017-11-04,1.69992995262146,1.3989299535751345,1.4559799432754517,1.6371999979019165,4685320.0,162105720.8
Binance Coin,BNB,2017-11-05,1.6371899843215942,1.45524001121521,1.6371899843215942,1.5216599702835083,2681150.0,150665643.24
Binance Coin,BNB,2017-11-06,1.6650400161743164,1.480679988861084,1.52878999710083,1.569790005683899,5042750.0,155431187.06
Binance Coin,BNB,2017-11-07,1.8181899785995483,1.5512100458145142,1.5690900087356567,1.806439995765686,9469500.0,178862850.16
Binance Coin,BNB,2017-11-08,2.055180072784424,1.7774699926376345,1.7990700006484983,2.031019926071167,18796200.0,201099414.28
Binance Coin,BNB,2017-11-09,2.174230098724365,1.893939971923828,2.053139925003052,1.990769982337952,19192200.0,197114100.78
Binance Coin,BNB,2017-11-10,2.069469928741455,1.6447800397872925,2.007730007171631,1.796839952468872,11155000.0,177912315.76
Binance Coin,BNB,2017-11-11,1.9177500009536743,1.6142899990081787,1.7862800359725952,1.6704699993133545,8178150.0,165399916.58
Binance Coin,BNB,2017-11-12,1.6727999448776243,1.4625600576400757,1.6688899993896484,1.5196900367736816,15298700.0,150470585.66
Binance Coin,BNB,2017-11-13,1.7350200414657593,1.5176000595092771,1.526010036468506,1.686619997024536,12238800.0,166998992.68
Binance Coin,BNB,2017-11-14,1.7353700399398804,1.568269968032837,1.6892800331115725,1.592579960823059,7829600.0,157687716.12
Binance Coin,BNB,2017-11-15,1.6249799728393557,1.4954999685287476,1.5877699851989746,1.5304499864578247,7615500.0,151535976.3
Binance Coin,BNB,2017-11-16,1.6822199821472168,1.5368900299072266,1.556190013885498,1.5779199600219729,8928640.0,156236170.88
Binance Coin,BNB,2017-11-17,1.5826599597930908,1.495300054550171,1.580049991607666,1.5103600025177002,8508840.0,149546785.04
Binance Coin,BNB,2017-11-18,1.6767799854278564,1.49822998046875,1.5113600492477417,1.6743299961090088,32167300.0,165782110.62
Binance Coin,BNB,2017-11-19,1.7012300491333008,1.5678000450134275,1.673359990119934,1.6137700080871582,38081700.0,159785822.78
Binance Coin,BNB,2017-11-20,1.6606500148773191,1.555609941482544,1.6255899667739868,1.6244499683380127,12994500.0,160843292.3
Binance Coin,BNB,2017-11-21,1.6596699953079224,1.549839973449707,1.6581699848175049,1.5740599632263184,5440790.0,155853976.84
Binance Coin,BNB,2017-11-22,1.6213699579238892,1.5582300424575806,1.5904899835586548,1.6117500066757202,7177000.0,159585814.5
Binance Coin,BNB,2017-11-23,1.6166800260543823,1.5375900268554688,1.6105999946594238,1.548699975013733,8392640.0,153342981.8
Binance Coin,BNB,2017-11-24,1.820180058479309,1.5555800199508667,1.569530010223389,1.717710018157959,12155400.0,170077337.94
Binance Coin,BNB,2017-11-25,1.957640051841736,1.693969964981079,1.7169699668884275,1.873870015144348,12839900.0,185539364.18
Binance Coin,BNB,2017-11-26,1.9353100061416624,1.826740026473999,1.8947399854660036,1.8531299829483032,9056850.0,183485813.82
Binance Coin,BNB,2017-11-27,1.9472700357437132,1.7896300554275513,1.8708300590515137,1.9429800510406492,22826600.0,192382221.72
Binance Coin,BNB,2017-11-28,1.9588500261306765,1.8680399656295776,1.9588500261306765,1.917109966278076,36377700.0,189820729.54
Binance Coin,BNB,2017-11-29,2.0515899658203125,1.683169960975647,1.924340009689331,1.7515300512313845,43765500.0,173425991.42
Binance Coin,BNB,2017-11-30,2.052910089492798,1.7614400386810305,1.7614400386810305,1.996970057487488,31559500.0,197727987.58
Binance Coin,BNB,2017-12-01,2.137010097503662,1.9229700565338133,1.9969500303268437,2.070230007171631,28867200.0,204981753.22
Binance Coin,BNB,2017-12-02,2.1156599521636963,1.9968899488449097,2.0770599842071533,2.084160089492798,24332700.0,206361018.24
Binance Coin,BNB,2017-12-03,2.381150007247925,2.054189920425415,2.085410118103028,2.227250099182129,35163500.0,220528931.5
Binance Coin,BNB,2017-12-04,2.5770299434661865,2.258090019226074,2.258090019226074,2.4916799068450928,41226200.0,246711203.52
Binance Coin,BNB,2017-12-05,2.731790065765381,2.501810073852539,2.501810073852539,2.5952999591827397,49190000.0,256971034.2
Binance Coin,BNB,2017-12-06,2.7788100242614746,2.3458800315856934,2.580430030822754,2.587690114974976,41731500.0,256217537.66
Binance Coin,BNB,2017-12-07,2.9144299030303955,2.4894299507141118,2.5494000911712646,2.779949903488159,28297900.0,275253969.3
Binance Coin,BNB,2017-12-08,2.868989944458008,2.2595698833465576,2.7660999298095703,2.830670118331909,38648500.0,280275959.38
Binance Coin,BNB,2017-12-09,2.867340087890625,2.330349922180176,2.8260200023651123,2.6104300022125244,27217000.0,258469116.02
Binance Coin,BNB,2017-12-10,2.69544005393982,2.211699962615967,2.6613399982452397,2.483370065689087,19258500.0,245888397.18
Binance Coin,BNB,2017-12-11,2.8244800567626958,2.503350019454956,2.5130200386047363,2.7066500186920166,19427000.0,267996243.1
Binance Coin,BNB,2017-12-12,2.7783000469207764,2.61343002319336,2.726449966430664,2.6847500801086426,24523200.0,265827836.5
Binance Coin,BNB,2017-12-13,2.8750500679016118,2.5714399814605717,2.687079906463623,2.77810001373291,28429500.0,275070793.4
Binance Coin,BNB,2017-12-14,3.1587400436401367,2.77266001701355,2.773439884185791,3.1587400436401367,40335300.0,312759482.36
Binance Coin,BNB,2017-12-15,4.411250114440918,3.142819881439209,3.1566998958587646,3.996150016784668,52745900.0,395674796.1
Binance Coin,BNB,2017-12-16,4.725409984588623,3.9184000492095943,4.168469905853272,4.664649963378906,54002400.0,461865655.1
Binance Coin,BNB,2017-12-17,6.750430107116699,4.669340133666992,4.669340133666992,5.756720066070557,98159600.0,569995874.08
Binance Coin,BNB,2017-12-18,6.221320152282715,5.280970096588135,5.792399883270264,5.61584997177124,66623700.0,556047771.9
Binance Coin,BNB,2017-12-19,6.5453200340271,5.579760074615479,5.646999835968018,5.792329788208008,66695200.0,573521762.62
Binance Coin,BNB,2017-12-20,5.78863000869751,4.933169841766357,5.78863000869751,5.176209926605225,47866900.0,512517256.94
Binance Coin,BNB,2017-12-21,5.698160171508789,4.814149856567383,5.184909820556641,5.180009841918945,46905500.0,512893510.14
Binance Coin,BNB,2017-12-22,5.212739944458008,3.513309955596924,5.205460071563721,4.336150169372559,36672600.0,429339556.1
Binance Coin,BNB,2017-12-23,5.134510040283203,4.307610034942627,4.394959926605225,4.839260101318359,32930300.0,479154489.64
Binance Coin,BNB,2017-12-24,5.285679817199707,4.198649883270264,4.74183988571167,5.285679817199707,43676900.0,523356319.52
Binance Coin,BNB,2017-12-25,6.9552202224731445,5.250539779663086,5.308579921722412,6.560009956359863,66374400.0,649532830.14
Binance Coin,BNB,2017-12-26,10.622099876403809,6.496379852294922,6.559279918670654,9.029419898986816,167812992.0,894038991.88
Binance Coin,BNB,2017-12-27,11.302200317382812,8.486590385437012,9.254260063171388,10.107000350952148,167808000.0,1000734498.0
Binance Coin,BNB,2017-12-28,10.196399688720703,8.149279594421387,10.126299858093262,9.321410179138184,109298000.0,922950089.74
Binance Coin,BNB,2017-12-29,9.534850120544434,8.536820411682129,9.31861972808838,8.807600021362305,70849400.0,872075706.4
Binance Coin,BNB,2017-12-30,8.761099815368652,7.1879401206970215,8.713769912719727,7.841010093688965,72933904.0,776369764.14
Binance Coin,BNB,2017-12-31,8.839119911193848,7.708990097045898,7.763309955596924,8.635580062866211,74927904.0,855043318.12
Binance Coin,BNB,2018-01-01,8.700570106506348,7.959219932556152,8.62952995300293,8.414609909057617,66422800.0,833164194.54
Binance Coin,BNB,2018-01-02,9.12259006500244,8.217180252075195,8.4576997756958,8.837770462036133,104789000.0,875062958.78
Binance Coin,BNB,2018-01-03,9.580780029296877,8.529179573059082,8.770139694213867,9.535880088806152,108852000.0,944185622.32
Binance Coin,BNB,2018-01-04,9.538490295410156,8.854129791259766,9.445839881896973,9.213990211486816,158819008.0,912314005.86
Binance Coin,BNB,2018-01-05,16.71769905090332,9.094679832458496,9.14568042755127,14.917200088500977,341504992.0,1477011640.8
Binance Coin,BNB,2018-01-06,23.50819969177246,14.821200370788574,14.868900299072266,22.75979995727539,637020992.0,2253538837.2
Binance Coin,BNB,2018-01-07,22.769100189208984,18.24250030517578,22.769100189208984,18.65679931640625,258050000.0,1847284395.2
Binance Coin,BNB,2018-01-08,19.216699600219727,15.347100257873535,18.646499633789062,18.260900497436523,296617984.0,1808084752.6
Binance Coin,BNB,2018-01-09,20.32029914855957,16.80139923095703,18.173999786376957,17.411800384521484,194750000.0,1724011965.2
Binance Coin,BNB,2018-01-10,17.70789909362793,15.17080020904541,17.70789909362793,17.39080047607422,146582000.0,1721932671.2
Binance Coin,BNB,2018-01-11,23.15250015258789,15.286299705505373,17.566600799560547,21.042699813842773,389228000.0,2083521897.8
Binance Coin,BNB,2018-01-12,24.91209983825684,19.930400848388672,21.475799560546875,22.31629943847656,387537984.0,2209626128.2
Binance Coin,BNB,2018-01-13,23.666900634765625,21.37339973449707,22.34530067443848,22.174400329589844,181676000.0,2195576041.6
Binance Coin,BNB,2018-01-14,22.25349998474121,19.13800048828125,22.25349998474121,20.777299880981445,129239000.0,2057243582.2
Binance Coin,BNB,2018-01-15,23.604799270629883,19.330900192260746,20.80039978027344,19.564699172973636,244154000.0,1937179205.8
Binance Coin,BNB,2018-01-16,19.63400077819824,10.4350004196167,19.63400077819824,13.891900062561035,399951008.0,1375492586.6
Binance Coin,BNB,2018-01-17,15.537799835205078,9.655340194702148,13.623000144958496,14.203200340270996,299411008.0,1406315644.8
Binance Coin,BNB,2018-01-18,15.959600448608398,13.512700080871582,14.25059986114502,14.280400276184082,204899008.0,1413959525.6
Binance Coin,BNB,2018-01-19,15.63510036468506,13.98900032043457,14.31060028076172,14.940600395202637,139882000.0,1479328568.4
Binance Coin,BNB,2018-01-20,16.65239906311035,15.034199714660645,15.034199714660645,16.19029998779297,156744992.0,1603066364.2
Binance Coin,BNB,2018-01-21,16.248899459838867,13.359100341796877,16.248899459838867,14.068300247192385,141562000.0,1392958656.2
Binance Coin,BNB,2018-01-22,14.450300216674805,11.914600372314451,14.198699951171877,13.014599800109863,138026000.0,1288627604.4
Binance Coin,BNB,2018-01-23,13.96269989013672,11.78499984741211,13.001500129699709,13.093500137329102,91706200.0,1296439809.0
Binance Coin,BNB,2018-01-24,14.190600395202637,12.789199829101562,13.190600395202637,13.628700256347656,105736000.0,1349432101.8
Binance Coin,BNB,2018-01-25,14.137399673461914,13.0649995803833,13.760499954223633,13.228400230407717,105648000.0,1309796797.6
Binance Coin,BNB,2018-01-26,13.590499877929688,12.294699668884276,13.21090030670166,13.218199729919434,113429000.0,1308786854.8
Binance Coin,BNB,2018-01-27,13.441399574279783,12.894200325012209,13.233200073242188,13.253000259399414,84009400.0,1312232542.0
Binance Coin,BNB,2018-01-28,13.8125,13.203800201416016,13.3016996383667,13.540200233459473,93871104.0,1340669362.8
Binance Coin,BNB,2018-01-29,13.672699928283691,12.677000045776367,13.54539966583252,12.76449966430664,71294304.0,1263864203.0
Binance Coin,BNB,2018-01-30,12.773599624633787,11.057100296020508,12.773599624633787,11.250699996948242,59389600.0,1113976809.8
Binance Coin,BNB,2018-01-31,11.413200378417969,10.568400382995604,11.26830005645752,11.145000457763672,50435000.0,1103511030.0
Binance Coin,BNB,2018-02-01,11.394399642944336,8.707420349121094,11.178299903869627,9.515839576721191,82984200.0,942201381.76
Binance Coin,BNB,2018-02-02,10.458499908447266,7.218130111694336,9.407959938049316,9.65229034423828,91468200.0,955711842.06
Binance Coin,BNB,2018-02-03,10.27239990234375,8.611680030822754,9.696660041809082,9.749679565429688,56556200.0,965354815.52
Binance Coin,BNB,2018-02-04,9.74563980102539,8.102749824523926,9.74563980102539,8.458640098571777,49990000.0,837523780.96
Binance Coin,BNB,2018-02-05,8.551719665527344,6.129610061645508,8.427530288696289,6.7050299644470215,55276900.0,663891840.42
Binance Coin,BNB,2018-02-06,8.555540084838867,5.590069770812988,6.806270122528076,8.288849830627441,97189904.0,820712193.9
Binance Coin,BNB,2018-02-07,9.224969863891602,7.351029872894287,8.315279960632324,8.095009803771973,77970304.0,801519320.14
Binance Coin,BNB,2018-02-08,8.721220016479492,8.093720436096191,8.093720436096191,8.595499992370605,82496000.0,851074837.0
Binance Coin,BNB,2018-02-09,9.889269828796388,8.34315013885498,8.606659889221191,9.730460166931152,9284.1904296875,963451766.44
Binance Coin,BNB,2018-02-10,10.363200187683104,8.848520278930664,9.7327299118042,9.255970001220703,80123200.0,916470613.58
Binance Coin,BNB,2018-02-11,9.34547996520996,8.144450187683105,9.2008695602417,8.704910278320312,68554600.0,861907958.74
Binance Coin,BNB,2018-02-12,9.4037504196167,8.71144962310791,8.71144962310791,9.322469711303713,50792600.0,923055044.58
Binance Coin,BNB,2018-02-13,9.347940444946287,8.773369789123535,9.317669868469238,8.986780166625977,41593400.0,889817034.92
Binance Coin,BNB,2018-02-14,10.649800300598145,8.990240097045898,9.015910148620604,10.40060043334961,68781600.0,1029805008.4
Binance Coin,BNB,2018-02-15,11.283900260925291,10.101200103759766,10.390700340270996,10.931099891662598,108962000.0,1082331935.4
Binance Coin,BNB,2018-02-16,11.201600074768066,10.429499626159668,10.914899826049805,11.201600074768066,71131800.0,1109115222.4
Binance Coin,BNB,2018-02-17,11.870699882507324,10.952799797058104,11.076499938964844,11.68929958343506,76093504.0,1157404350.2
Binance Coin,BNB,2018-02-18,11.700300216674805,10.680100440979004,11.69260025024414,10.702400207519531,62044700.0,1059687433.6
Binance Coin,BNB,2018-02-19,11.194899559020996,10.65149974822998,10.666799545288086,11.07569980621338,54898800.0,1096649359.8
Binance Coin,BNB,2018-02-20,11.192700386047363,9.793399810791016,11.091300010681152,9.90450954437256,66512400.0,980685153.14
Binance Coin,BNB,2018-02-21,10.194199562072754,9.147250175476074,9.877670288085938,9.380789756774902,55087600.0,928829541.06
Binance Coin,BNB,2018-02-22,9.80875015258789,8.712969779968262,9.404740333557127,8.904029846191406,47216100.0,881623626.42
Binance Coin,BNB,2018-02-23,9.733030319213867,8.66057014465332,8.87339973449707,9.692110061645508,53626800.0,959654579.54
Binance Coin,BNB,2018-02-24,9.835370063781738,8.777970314025879,9.687520027160645,9.1419095993042,48709200.0,905177076.74
Binance Coin,BNB,2018-02-25,9.494409561157228,8.942580223083496,9.153240203857422,9.346599578857422,43814500.0,925444252.4
Binance Coin,BNB,2018-02-26,10.0649995803833,9.130149841308594,9.36925983428955,9.90231990814209,53540300.0,980468312.48
Binance Coin,BNB,2018-02-27,11.096199989318848,9.81859016418457,9.965530395507812,10.659899711608888,97184400.0,1055479338.6
